"id","timePoint","studyGroup","treatment_now","carryover_ig","z_habit","z_intention","z_attitude","z_injnorm","z_descnorm","z_pbc","z_intrinsic_mot","z_planning","z_selfcontrol","trt","carry","habit_latent","intention_latent","attitude_latent","injnorm_latent","descnorm_latent","pbc_latent","intrinsic_mot_latent","perceived_comp_latent","perceived_choice_latent","extrinsic_mot_latent","planning_latent","selfcontrol_latent","motivational_comp_latent","zimo_discat_latent","zimo_enjoy_latent","zimo_risk_latent","age","gender","prior_app","income","age_c","female","male","income_low","income_med","income_high","age_25_50","BStel","InBew","OutBew","rand_pa","pa_driver_small","weeklyMET_minutes","steps_day","treat_phase_pa","vpa_share","mpa_share","lpa_share","share_sum","lpa_met_week","mpa_met_week","vpa_met_week","lpa_min_week","mpa_min_week","vpa_min_week","pa_light_days","pa_mod_days","pa_vig_days","pa_light_minutes","pa_mod_minutes","pa_vig_minutes","weeklyMET_minutes_check","habit_1","habit_2","habit_3","habit_4","intention_1","intention_2","intention_3","attitude_1","attitude_2","attitude_3","attitude_4","attitude_5","norm_inj_1","norm_inj_2","norm_inj_3","norm_desc_1","norm_desc_2","norm_desc_3","pbc_1","pbc_2","pbc_3","pbc_4","intrinsic_mot_1","intrinsic_mot_2","intrinsic_mot_3","perceived_comp_1","perceived_comp_2","perceived_comp_3","perceived_choice_1","perceived_choice_2","perceived_choice_3","extrinsic_mot_1","extrinsic_mot_2","extrinsic_mot_3","action_planning_1","action_planning_2","action_planning_3","action_planning_4","self_control_1","self_control_2","self_control_3","motivational_comp_1","motivational_comp_2","motivational_comp_3","motivational_comp_4","bmzi_fitness","bmzi_health","bmzi_body","bmzi_social","bmzi_competition","bmzi_distraction","bmzi_aesthetics","zimo_discat5","zimo_enjoy1","zimo_enjoy2","zimo_enjoy3","zimo_risk1","zimo_risk2","zimo_risk3","app_use_prob","app_use_yesno","app_use_days","tam_usefulness_1","tam_usefulness_2","tam_usefulness_3","tam_ease_1","tam_ease_2","tam_ease_3","tam_enjoyment_1","tam_enjoyment_2","tam_enjoyment_3","tam_trust_1","tam_trust_2","tam_trust_3","tam_future_use_1","tam_future_use_2","tam_future_use_3"
123,"T1","CG",FALSE,FALSE,-1.8704118126493,-0.783891498135751,-2.05588886140866,-1.1695386895735,-1.0619778749989,-1.28083763864318,-2.00036349443267,-0.943770555873706,-1.53281702362689,0,0,0.280779823492791,4.20064276918699,NA,2.78852900728946,2.6935137893371,3.29846901296574,2.69914790532427,2.66770796853713,2.84875171557136,1.59684789096828,1.30130028424658,2.23887497093097,3.99961025165746,2.7934508401452,1.98435247416829,2.41381141278,63,1,1,1,23.16,1,0,1,0,0,0,0.5,0.4,0.1,236.452646010354,-60.6516692943664,687,3271,0,0.0215602773637511,0.182378956656903,0.796060765979346,1,546.893746227811,125.294343223292,14.811910548897,182.29791540927,25.0588686446585,1.64576783876633,5,1,0,36,25,NA,665,1,1,1,1,4,5,4,2,4,3,3,3,2,3,2,2,3,3,NA,3,4,3,3,3,3,4,3,3,3,3,3,2,2,2,2,1,1,2,2,2,2,4,NA,4,3,5,4,3,4,2,3,2,3,2,2,2,3,2,3,0.622459331201855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,"T1","IG",FALSE,FALSE,-0.257427228823389,-1.35996287564796,-0.876759116216508,-0.938443089320192,-0.461271479727876,-0.191571912531558,-0.506910763323684,-1.13948182167635,-0.463438576438633,0,0,4.36779504372142,3.06542705440843,3.91941498015046,3.26145897823668,3.10285032287809,3.82284250931247,3.12816317770496,2.84561502970483,3.27647222432675,1.45334582644169,1.60210960246014,2.9521488907485,4.15345762116843,4.47516852087361,4.6596274763906,2.41657955405196,45,0,0,2,5.16,0,1,0,1,0,1,0.5,9.1,2.5,-181.921331524987,-5.70296509981727,80,381,0,0,0.173944465741515,0.826055534258485,1,66.0844427406788,13.9155572593212,0,22.0281475802263,2.78311145186424,0,1,0,0,22,NA,NA,66,5,NA,4,3,NA,3,3,4,3,4,5,4,3,3,4,4,2,3,4,4,4,4,4,3,3,3,3,2,3,3,NA,1,2,1,1,2,2,2,3,2,3,4,3,4,4,4,4,4,2,3,NA,4,4,5,4,5,4,3,3,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,"T1","CG",FALSE,FALSE,0.69851195551741,0.437744666418132,-0.721443025108001,-1.16429154979208,-0.0505321131576529,-0.912828204173864,0.940555799452264,-1.23034596244432,0.365253891190872,0,0,1.82931177328296,NA,4.50782007092221,2.24221835371667,4.06761526608232,3.81239061377935,4.37092383687826,3.41878888761868,3.39620110261023,0.941267746423897,0.959608562419361,3.13835311225958,NA,2.85337258450585,3.91439547406122,3.58230149248606,53,1,0,1,13.16,1,0,1,0,0,0,18,0.3,1,20.9078696159322,11.6020704210428,621,2957,0,0,0.222866159062833,0.777133840937167,1,482.600115221981,138.399884778019,0,160.866705073994,27.6799769556038,0,5,1,0,32,28,NA,620,2,2,2,2,7,5,6,5,5,5,4,4,2,1,2,5,5,4,3,NA,4,3,4,4,4,4,2,3,4,4,4,0,1,1,1,1,1,1,4,3,3,5,NA,5,5,3,4,2,5,3,4,3,4,4,4,3,3,3,4,0.53742984534375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,"T1","IG",FALSE,FALSE,0.939690305831204,0.439832657770731,1.00804231396442,-0.273350197068162,0.159451277558486,-0.488116266897492,1.4574818775086,-0.934424441197552,1.76353435733344,0,0,3.3155769196706,6.11709801532157,6.37453962347186,4.14866941240484,4.40722344622979,3.91813936769122,4.18546714615866,2.65828570009281,3.36302829834277,1.65461827727292,1.33465311813438,4.333395466841,4.59803053844447,3.66046288820606,3.69902295335803,3.32399873450019,35,1,1,1,-4.84,1,0,1,0,0,1,7.3,5.1,2.9,174.004994344141,26.4069976432397,536,2552,0,0,0.161143637094647,0.838856362905353,1,449.627010517269,86.3729894827306,0,149.875670172423,17.2745978965461,0,4,1,0,37,17,NA,529,4,3,3,3,5,7,6,7,6,6,5,7,4,5,4,4,4,2,4,5,3,4,4,4,3,3,3,3,3,4,3,2,1,NA,1,1,1,1,4,5,4,4,5,4,5,4,4,4,3,2,3,4,5,4,3,3,4,3,4,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,"T1","CG",FALSE,FALSE,-1.19330435706194,-3.28420289177775,-2.30266928513535,-2.10639796942749,-1.53514774908282,-2.31441887383261,-1.4379455145523,0.739763803829566,-1.55952468381006,0,0,NA,0.504077663751834,2.89120145935284,2.01041717584189,3.52399709409852,1.92395373504271,1.68167910755373,2.72144866772805,2.63808119931943,1.50039135063117,2.94388869524994,2.06384246204768,3.41404639904002,2.6004661927214,0.833335158083403,1.16593324502389,38,0,1,3,-1.84,0,1,0,0,1,1,5.6,1.1,0.1,-195.705999705538,-134.87695901491,864,4114,0,0.0221639862377197,0.180215444639325,0.797620569122955,1,689.144171722233,155.706144168377,19.1496841093898,229.714723907411,31.1412288336754,2.12774267882109,7,1,0,33,31,NA,848,1,1,1,1,NA,1,1,3,3,2,2,2,2,3,3,4,5,4,2,2,1,1,2,1,2,2,2,3,3,2,3,1,2,NA,3,3,3,3,2,2,2,3,3,3,3,4,5,3,3,1,2,2,3,1,2,1,1,1,1,0.52497918747894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,"T1","CG",FALSE,FALSE,-0.956121250914823,0.25550056503589,-1.33264816449194,0.0866847510895447,-0.625214225309122,-0.42727739367626,-0.291572710047063,-0.0922888424157016,-0.453315246516664,0,0,NA,5.42993116754559,3.61392327011091,4.1126452906684,2.98556808257722,NA,3.24973660012347,3.49873786565877,NA,1.27954428461098,2.46843780343383,2.59220359170138,4.62616410826162,4.17046785224552,2.82549750580481,1.94767091448586,38,0,0,2,-1.84,0,1,0,1,0,1,13.7,0.3,0.5,-132.034889809389,-12.4687432924318,442,2105,0,0,0.189697935134172,0.810302064865828,1,358.153512670696,83.8464873293042,0,119.384504223565,16.7692974658608,0,3,1,0,40,17,NA,445,2,1,1,2,5,5,6,4,3,3,4,2,4,4,4,2,3,3,4,5,5,4,3,3,4,4,3,4,2,3,3,1,2,1,2,2,2,3,3,2,3,5,5,5,4,5,5,2,3,2,3,2,4,3,2,3,2,2,2,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,"T1","CG",FALSE,FALSE,-0.229113043300114,0.739676713651764,1.65915897995222,0.637098288472438,0.660195573001187,-0.0859652124928362,-0.755120661821333,0.161250996955531,1.16557200721473,0,0,2.75835152751325,4.90382226683832,7.12524005576921,5.21358589270126,4.60085187807407,5.14474273955655,2.71698749492574,2.76091921498898,3.03485959468929,1.51849340747962,2.40234588018608,4.19648802689668,3.16106671094933,2.39463994849407,4.36732981201603,2.47047402122983,28,0,1,1,-11.84,0,1,1,0,0,1,7.2,6.1,0.1,40.5851326397021,-1.35152978019622,870,4143,0,0.0205440207431093,0.171132177822292,0.808323801434599,1,703.241707248101,148.884994705394,17.8732980465051,234.413902416034,29.7769989410788,1.98592200516723,7,1,0,33,30,NA,843,3,3,3,3,5,6,5,6,7,7,6,7,6,5,3,6,5,5,7,6,6,6,2,3,2,3,2,2,4,3,4,2,1,2,NA,2,NA,2,4,5,NA,4,3,3,3,4,4,4,2,1,3,3,2,5,3,4,3,2,3,0.598687660112452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,"T1","CG",FALSE,FALSE,0.177428368467398,-0.696113244568971,0.055771459221914,-1.09765586225634,-0.145904951825397,1.09265861070061,-0.24301985115244,0.0676969502314337,-0.64031545272954,0,0,0.169312428661473,3.18891270181206,4.85173649686922,1.77210686945897,3.73334675238763,6.18541685797692,3.59634568533472,3.10856357078701,2.37711947369569,0.989570443118027,2.3616496885957,3.16482976421638,3.56110851410876,3.75349492188316,4.01490871502479,1.77448101089505,36,1,0,1,-3.84,1,0,1,0,0,1,9.4,6.8,0.1,342.008437358722,-37.0957163815443,860,4095,0,0.0163396381563507,0.233834161292762,0.749826200550888,1,644.850532473763,201.097378711775,14.0520888144616,214.950177491254,40.219475742355,1.56134320160684,6,2,0,36,20,NA,848,1,NA,1,1,3,NA,3,5,6,6,4,4,2,2,2,4,4,5,6,5,6,7,4,3,4,3,3,3,2,4,3,NA,0,3,2,2,2,2,NA,2,4,4,NA,4,3,4,4,3,3,3,2,3,4,3,5,3,3,1,1,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,"T1","IG",FALSE,FALSE,0.260374303312259,-0.187603491884213,0.0398554903962833,0.859002589171091,1.3673669026402,-0.218407115657564,-1.39751420209537,0.764900342611161,1.58701922545687,0,0,1.8443082724104,4.28368103856595,4.78159509646596,5.28143625218526,5.56170670331362,4.40724379786294,2.77220755399263,2.23928205189474,2.65783864695008,1.16733874039372,2.65532395706979,4.16810346142962,4.35928521387043,1.74184906008398,3.39702735933701,2.07350568638382,43,1,0,1,3.16,1,0,1,0,0,1,6.4,8.5,3.2,-127.776852086853,-26.9635998103271,208,990,0,0,0.166111009344459,0.833888990655541,1,173.448910056353,34.5510899436474,0,57.8163033521175,6.91021798872948,0,2,0,0,29,NA,NA,174,2,1,2,2,4,5,5,5,5,5,5,5,7,6,4,5,6,5,4,5,4,5,3,3,3,3,NA,3,2,3,3,2,2,1,3,2,3,3,NA,5,4,5,4,5,5,4,5,3,1,3,3,1,2,4,4,3,2,2,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"T1","IG",FALSE,FALSE,0.00178965952731415,-0.319302517601989,0.688957222952776,0.763621942812668,1.12730602120666,1.37681552605654,-1.27138043409696,-1.37377386321488,0.893806030052358,0,0,4.1402763941509,4.63671151573019,5.7975448699956,5.53731114581967,5.6204855566153,6.35669057128415,2.24693636489751,3.09393270168579,2.70821518750706,0.652613133791408,1.03588954102732,3.87048708241536,3.39894394390841,0.842374525250031,3.16711124832374,1.47699224347293,35,1,0,3,-4.84,1,0,0,0,1,1,6.6,10.2,6.3,201.764391756811,20.3909170832999,699,3329,0,0.0183493116125464,0.229379676692188,0.752271011695266,1,525.837437174991,160.336394007839,12.82616881717,175.279145724997,32.0672788015679,1.42512986857444,5,1,0,35,32,NA,685,4,4,4,4,6,5,5,6,5,7,6,7,4,5,5,5,6,6,6,7,7,6,2,2,3,4,3,3,3,3,2,1,0,0,1,1,1,NA,4,NA,4,4,3,2,4,4,4,3,1,4,3,4,1,3,4,3,2,2,2,0.574442516811659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,"T1","CG",FALSE,FALSE,0.853565744182114,1.52681132251171,1.94247349536006,1.72041462301513,-0.767622805504506,0.210688314619048,-0.328516708444881,0.041176057049723,-1.55622017921478,0,0,2.26694679420318,6.49344497024404,6.84452117449688,5.97744382597652,4.42871415270074,4.87286364047966,2.65939431010447,3.23430665009824,3.39511665607933,1.09029950195136,2.21817539951639,2.36990088679288,3.88906404715824,1.55535995426683,3.38538985160314,2.24502433484682,24,0,0,2,-15.84,0,1,0,1,0,0,2.6,3.6,1.1,-28.5177882015571,6.10295222861704,809,3852,0,0.0149962562858127,0.161480104085058,0.823523639629129,1,666.230624459966,130.637404204812,12.1319713352225,222.076874819989,26.1274808409624,1.34799681502472,6,1,0,37,26,NA,796,2,NA,2,2,7,7,5,7,7,6,7,7,5,7,7,5,4,5,4,6,4,5,2,3,3,3,3,4,3,4,4,2,2,1,3,2,3,2,1,2,NA,4,4,4,4,NA,5,2,3,2,2,3,2,3,3,3,2,2,3,0.401312339887548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,"T1","IG",FALSE,FALSE,1.23380869192366,-0.615564458326036,0.828561440454588,0.450806191347176,-0.0328759599337929,-0.562991681600012,-1.25436480158472,-0.362364949943894,0.109695598304343,0,0,2.06250751003266,4.99813147316476,6.2201566979786,4.35269599304803,4.06963996015048,3.73933493311177,2.72132155448874,2.29878194349219,1.93095083945264,1.57209676241588,0.803238120588443,3.67126212985741,3.05635931439336,2.37900886692062,2.98273161317077,2.73414340604093,54,1,0,3,14.16,1,0,0,0,1,0,8,1.7,0.5,246.893532042283,-22.5532938227469,625,2976,0,0,0.184930394422263,0.815069605577737,1,509.418503486086,115.581496513914,0,169.806167828695,23.1162993027829,0,5,1,0,34,23,NA,625,3,2,2,2,5,5,5,6,5,7,5,7,5,4,4,4,5,4,3,4,4,3,3,3,3,1,3,3,2,2,2,1,1,2,1,1,1,1,3,3,4,2,3,NA,3,5,5,4,4,3,2,3,2,3,2,3,2,2,3,0.46257015465625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,"T1","IG",FALSE,FALSE,0.493464916657415,-0.384800000954475,0.695013660243985,-0.959629708319958,1.33757237411164,-0.834819637484639,-0.624221638244083,-0.467937319348152,-1.58502132470735,0,0,3.01536736014563,5.78891337616671,6.73075535346939,2.8988593129808,5.44256879951138,3.6716324753094,2.66964866444797,2.94409968738442,3.28574028185182,1.68902280483725,2.06391527209806,2.05094867343961,4.74135692567671,3.81395265949755,2.10822552480687,2.0644690316645,42,0,1,2,2.16,0,1,0,1,0,1,9.3,0.3,2.6,284.586074952743,-1.61731177604367,817,3890,0,0.0278779280860908,0.209011109378189,0.76311096253572,1,623.461656391684,170.76207636198,22.7762672463362,207.820552130561,34.1524152723961,2.53069636070402,6,1,0,35,34,NA,800,4,3,2,3,5,5,NA,7,6,7,7,NA,4,3,3,5,6,6,4,NA,4,5,2,2,3,4,3,3,4,4,3,2,2,1,2,2,2,2,2,2,2,NA,5,5,4,4,4,2,2,3,2,4,3,3,2,2,2,2,2,0.598687660112452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,"T1","CG",FALSE,FALSE,2.24777096242423,0.13269313989857,1.33898778788055,-0.501678083172152,-0.128217579042776,0.621972712375543,1.31451998796251,1.21904053090418,-1.29805594971203,0,0,3.70707016071248,NA,NA,4.67225927443161,3.82389497400319,5.59005614519098,4.33056799125514,3.37451733381788,3.6238135778167,2.30275250264921,3.04164225855099,2.16093880449715,4.68550057266221,4.22341476585974,4.6337665169175,2.49018117295075,55,1,1,3,15.16,1,0,0,0,1,0,10,3.4,2.1,-280.928759858904,43.9516904190554,496,2362,0,0,0.232039687968791,0.76796031203121,1,380.90831476748,115.09168523252,0,126.969438255827,23.018337046504,0,4,1,0,32,23,NA,499,NA,3,3,4,5,5,6,NA,5,7,6,7,5,5,NA,3,3,5,5,6,5,6,4,4,4,4,3,4,4,3,4,3,3,2,3,2,4,3,2,3,3,4,5,5,5,5,5,3,2,2,2,5,4,5,4,4,1,2,2,0.549833997312478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,"T1","CG",FALSE,FALSE,3.10401078090857,0.803694911505876,0.811168716677175,1.45258502019339,1.64188594332967,2.7677961069001,3.7149241959449,2.47713953677713,1.15190730907008,0,0,6.54938094645527,6.72066644260367,6.30520574629398,5.7275558402856,6.81408850940898,7.93394700178248,5.98989717392206,4.83159486095004,3.93135205613735,2.34163285687318,3.35861732083698,3.98721243434326,6.30869111916774,5.1400634726802,4.82002025077959,2.89715108303301,39,1,1,2,-0.840000000000003,1,0,0,1,0,1,1.8,1.4,2.2,-202.673493549112,135.736209246021,751,3576,0,0.00768787797773257,0.225907228011638,0.76640489401063,1,575.570075401983,169.65632823674,5.77359636127716,191.856691800661,33.931265647348,0.641510706808573,5,1,0,38,34,NA,740,5,5,5,5,6,6,6,6,NA,5,NA,7,5,5,5,7,7,7,7,7,7,7,4,NA,4,NA,4,4,3,4,4,2,1,2,3,3,3,4,5,4,4,5,5,5,5,4,5,3,3,1,4,2,5,5,5,5,3,3,4,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,"T1","CG",FALSE,FALSE,0.407844674316566,0.102967423467044,-0.26182595475628,-0.217639397174154,-0.239410527181534,0.62791736731089,0.452398718687229,0.318448324348313,0.0969172308946192,0,0,3.49168865054342,5.64017661024239,4.49910180487081,3.87005134450512,3.55269323928096,5.57066463398282,3.38614892846422,2.90793477939276,3.14052668593126,NA,2.67650076760422,3.63558765337212,4.23014402153626,2.95800216319759,4.01066672474566,2.82348174202393,47,1,0,1,7.16,1,0,1,0,0,1,11.8,9.4,2.7,364.968478937821,28.8207299316712,807,3843,0,0.0168525063386187,0.228266951367259,0.754880542294122,1,609.188597631357,184.211429753378,13.5999726152653,203.062865877119,36.8422859506756,1.51110806836281,6,1,0,34,37,NA,797,4,3,4,5,6,5,6,5,6,4,4,4,3,4,5,3,3,4,7,5,7,6,3,3,3,3,2,3,4,3,4,1,2,1,3,2,3,2,3,4,3,NA,4,4,5,4,5,5,4,2,3,5,3,4,4,3,1,3,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,"T1","CG",FALSE,FALSE,-1.13613751180222,-0.168720020893587,0.81553601566968,-0.240325317841124,1.18534650243897,0.423723228066178,-0.419721053469582,-0.787269673673291,0.0190804284082435,0,0,1.69364508789648,5.453649191774,6.49261010539237,3.11545444803015,4.64469848770305,6.43620694105748,2.78247212352616,2.94008213659862,2.32415876756795,1.35021476496893,1.71744143369553,3.32440992058916,4.11203092159173,3.95601092388109,3.83513766731177,1.38841303512151,33,1,1,1,-6.84,1,0,1,0,0,1,4,8.1,0.9,-321.964808258539,1.90147628316635,483,2300,0,0,0.211253780573606,0.788746219426393,1,380.964423982948,102.035576017052,0,126.988141327649,20.4071152034104,0,4,1,0,32,20,NA,484,1,1,2,2,4,5,NA,7,6,6,7,7,4,3,4,4,4,4,6,6,7,7,3,3,3,4,3,3,2,2,NA,2,1,2,2,2,1,1,3,3,4,4,5,4,5,4,5,1,2,2,3,2,4,4,5,3,2,1,1,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"T1","CG",FALSE,FALSE,-0.0736984182608801,-0.480939472860513,-0.565629918938878,0.166338830200012,-0.801629975186304,-0.928564034752084,-0.622163765630972,-0.0635285156905428,1.04473558924086,0,0,0.753607360464052,5.89993496269226,4.54791969513585,4.99039432216389,2.88864075111103,2.73675761670656,3.29737639704485,3.12864328900188,2.08649245426815,0.884868644778767,1.97184831975983,4.08175116036618,4.50522520323557,5.31619493975359,3.92895175728674,5.11123170135183,27,1,0,1,-12.84,1,0,1,0,0,1,2,9.9,3,-78.1971859192595,-33.1674954215768,239,1138,0,0,0.230185631588101,0.769814368411899,1,183.985634050444,55.0143659495562,0,61.3285446834813,11.0028731899112,0,2,0,0,31,NA,NA,186,1,1,1,1,7,5,6,5,5,NA,5,5,4,5,4,2,2,4,4,3,3,2,3,3,NA,3,4,2,2,2,2,1,2,1,1,2,2,1,4,4,4,5,5,5,5,5,5,2,3,3,NA,2,5,4,4,5,5,5,5,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,"T1","IG",FALSE,FALSE,-0.987083342968045,0.576381157908211,0.125479336861225,-0.424954082278222,-0.706370863824484,0.0539656052469271,-0.286244647912442,0.734940375234164,0.366659394133573,0,0,1.44620010644705,5.27523914129919,4.14464613747203,3.40112845459096,2.43911064742873,4.029988850358,3.71509208609487,3.26303064904679,2.39072120542861,NA,2.89209056582825,3.77119286911958,4.40537632161901,2.85294840509896,4.06805235414053,1.1729222865441,52,0,0,2,12.16,0,1,0,1,0,0,0.5,3.9,2.8,160.810226211248,-13.8325425252901,630,3000,0,0,0.178730255197734,0.821269744802266,1,517.399939225428,112.600060774572,0,172.466646408476,22.5200121549144,0,5,1,0,34,23,NA,625,2,2,2,2,4,5,5,4,5,3,5,3,4,4,2,3,2,3,4,4,5,4,3,4,3,4,3,2,2,2,2,3,2,3,3,3,NA,3,4,4,3,4,4,3,5,4,5,4,2,2,3,3,3,4,3,4,1,1,1,0.401312339887548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,"T1","CG",FALSE,FALSE,0.0342267348557251,-0.0318648122308665,-0.604900972722175,-0.121802698631126,-0.376818173962788,0.79526568994805,-0.74101785393863,-0.857705315835814,-0.972250946847549,0,0,2.48732703047292,4.2429483403704,4.75848107079456,4.97671107715124,3.36226186506134,NA,2.35781118908144,2.58456872962193,2.82539495071772,1.93733374970304,1.85433854349941,2.2209775895595,3.43867896107277,2.7751177515008,2.21219888747142,2.17498363721716,56,1,1,3,16.16,1,0,0,0,1,0,16.1,9.2,3.4,300.740694572701,-9.40609160389546,595,2833,0,0,0.188892617877573,0.811107382122427,1,482.608892362844,112.391107637156,0,160.869630787615,22.4782215274312,0,5,1,0,32,22,NA,590,2,NA,3,4,5,3,5,5,NA,4,4,5,5,5,5,3,3,4,6,5,5,6,3,3,2,3,3,2,2,3,3,2,2,2,2,1,1,NA,2,3,2,4,3,4,3,5,4,3,3,1,2,3,3,2,2,3,2,2,2,0.549833997312478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,"T1","IG",FALSE,FALSE,0.492620112008818,1.67865499070918,0.329549542028216,-0.33563027071091,0.966447937791817,1.09944625467124,0.164536582951735,0.527888346255193,0.388140338094999,0,0,0.727507433358861,8.58394958468589,5.88840443759575,3.09806882294823,5.51325724732748,6.00519980080378,3.27287419959536,3.7821292846082,3.23803939831082,1.46974582107025,3.00557959428091,3.54142478343278,4.72249314906789,3.56570663168742,3.42873628493088,2.60607933136537,36,0,1,3,-3.84,0,1,0,0,1,1,5.6,7.5,1.4,-50.8182468808808,24.6946134727731,770,3667,0,0.024305540593341,0.230878823045641,0.744815636361018,1,573.508039997984,177.776693745144,18.7152662568726,191.169346665995,35.5553387490287,2.0794740285414,5,1,0,38,36,NA,750,1,1,1,1,7,NA,7,6,6,6,6,7,5,4,4,6,NA,6,6,4,5,6,3,3,2,4,4,3,4,3,3,2,1,2,3,3,3,3,4,3,4,5,4,4,5,5,4,4,1,2,3,4,3,3,4,3,3,3,3,0.52497918747894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,"T1","CG",FALSE,FALSE,-0.178244851068663,-0.809816743872131,-0.150178374011063,0.355424093953829,0.437500421178241,-1.33677986884765,-0.795738353088891,-0.349544382757305,-0.661993310162703,0,0,2.49680566157385,3.68329890177657,5.28097152678175,4.91808938060394,3.51484523656015,3.46124615031553,2.72340529454829,3.346060595563,2.88141008259453,1.97458447410718,1.97550857424867,2.53863108876462,4.50104076557961,3.611560921168,3.79661575584524,-0.365888540922126,48,1,0,1,8.16,1,0,1,0,0,1,14.6,3.6,2.9,-158.999747124886,-33.3288275054524,202,962,0,0,0.190044667813927,0.809955332186073,1,163.610977101587,38.3890228984132,0,54.5369923671956,7.67780457968265,0,2,0,0,27,NA,NA,162,3,3,3,2,3,3,2,4,5,5,3,7,5,5,4,NA,4,2,2,4,4,4,3,3,2,4,3,3,3,3,3,3,2,2,2,2,1,NA,2,2,3,5,5,4,5,4,5,2,NA,NA,3,5,3,4,4,4,1,1,1,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,"T1","CG",FALSE,FALSE,-1.82517964640243,-0.63750148490996,-0.931719805056215,0.947692687038531,0.65278958053554,-1.08733169116966,-0.0118496008694294,-0.339543187637189,0.108738004677285,0,0,0.555372274893759,3.45528358159855,4.16328072587936,4.3705405293973,4.46495520544835,3.17294733224928,3.6012390320667,3.79556977764243,2.7267599254286,1.8611764135926,1.68280547505688,3.44152512737039,4.16837214869834,4.8714532957771,3.86178614781422,1.8838776739849,45,1,1,2,5.16,1,0,0,1,0,1,4.4,1.5,0.9,-10.5774661022962,-55.3825508467046,639,3043,0,0,0.210727849099785,0.789272150900215,1,504.344904425237,134.655095574763,0,168.114968141746,26.9310191149525,0,5,1,0,34,27,NA,645,1,1,NA,1,4,3,3,NA,4,4,4,5,5,4,5,6,4,6,3,4,3,2,3,3,NA,4,4,4,NA,2,3,2,2,1,1,1,1,2,3,4,3,4,4,4,4,4,4,3,2,2,5,5,5,3,5,4,2,2,3,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
